ID,account_type,gender,age,region_code,cc_cons_apr,dc_cons_apr,cc_cons_may,dc_cons_may,cc_cons_jun,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,loan_enq,emi_active,cc_cons
18456,current,F,46,374,11272.835,3539.94,18307.69,5619.66,1956.2,7048.0,5.0,3.0,67.0,3.0,2.0,47.0,471000.0,1.0,1.0,1.0,1.0,3950.0,65070.0,2841.0,12415.0,31349.61,70060.0,37.0,30.0,38338.0,48069.76,486364.36,4.0,13.0,73902.0,96423.79,18018.0,49.0,8.0,18543.0,Y,18734.7,82723.0
10743,current,M,29,296,23803.25,22079.65,27014.4,4585.19,15510.345,537.0,4.0,3.0,74.0,82.0,6.0,79.0,378000.0,1.0,1.0,1.0,1.0,942327.7,15957.0,96497.0,-5715.4902299999985,73768.13,6139.0,2.0,9.0,27177.0,37313.0,171685.76,3.0,25.0,37033.0,54150.33,84959.0,3.0,58.0,21970.0,Y,11085.42,7660.0
129,current,M,37,408,75460.0,2093.0,4658.52,4758.1,3040.41,658.0,2.0,4.0,19.0,5.0,38.0,2.0,358000.0,1.0,1.0,1.0,1.0,1581000.0,100000.0,1036.0,0.0,31725.0,154540.88,74.0,0.0,12057.87,16282.0,415099.0,2.0,108.0,6094.0,47529.0,50953.5,2.0,61.0,65.0,Y,1521.65,331206.0
16272,current,M,37,963,8191.0,37711.69,8855.58,122.0,15973.0,7659.0,44.0,37.0,6.0,1.0,5.0,79.0,49999.0,1.0,1.0,1.0,1.0,146931.8,32714.0,73217.0,6885.0,29140.28,244465.0,52.0,4.0,33159.0,51591.7,34234.0,2.0,6.0,14220.0,53165.0,25548.5,3.0,63.0,24195.0,Y,720.23,1360.0
13449,current,M,47,814,22217.87,573.0,22432.0,3940.0,25855.565,10086.0,92.0,30.0,19.0,10.0,15.0,1.0,324000.0,1.0,1.0,1.0,1.0,3247.5,35421.67,5905.0,2008.0,93636.54,15818.0,46.0,3.0,39112.0,58280.2,24451.0,2.0,108.0,178243.0,29071.76,72681.65,22.0,18.0,52651.0,Y,7057.94,179960.0
2723,current,M,32,737,7808.415,3459.52,1315.85,521.92,21111.5,440.0,44.0,9.0,50.0,24.0,4.0,1.0,330000.0,1.0,1.0,1.0,1.0,325024.6,39833.19,49975.0,-5998.43994,19240.74,198780.0,11.0,0.0,78860.0,5667.83,40563.0,2.0,50.0,34272.0,123493.93,51365.0,13.0,101.0,33755.37,Y,4452.63,12978.0
14711,saving,M,37,249,15401.9,1832.92,9016.5,1048.0,14012.25,3074.0,4.0,36.0,7.0,7.0,2.0,80.0,114000.0,1.0,1.0,1.0,1.0,420.0,409168.15,12016.0,5340.0,20758.14,81373.0,147.0,3.0,75900.0,4252567.0,59337.0,2.0,50.0,14100.0,41228.19,33592.0,3.0,0.0,16994.25,Y,19276.1,15591.0
19720,saving,M,32,385,9480.0,14200.0,20665.99,5623.0,6159.155,3121.04,7.0,14.0,30.0,25.0,6.0,98.0,293000.0,1.0,1.0,1.0,1.0,40440.4,992890.32,536.0,0.0,14022.02,1072.0,91.0,0.0,69995.0,44396.63,222103.8,2.0,171.0,29630.0,22197.99,125227.0,15.0,22.0,50534.0,Y,55059.89,141497.0
11422,current,M,34,748,54957.195,16092.0,55345.0,3471.0,31718.0,1413.0,8.0,71.0,87.0,7.0,3.0,30.0,100000.0,1.0,1.0,1.0,1.0,47024.8,138017.0,639.0,1014.0,53013.86,67851.26,17.0,3.0,37005.0,114286.21,164186.0,70.0,4.0,111792.0,4239.41,71795.23,6.0,0.0,26900.0,Y,350.74,10112.0
12201,current,F,33,858,10740.87,1962.0,22929.91,2133.55,66296.0,710.7,28.0,2.0,112.0,1.0,56.0,1.0,87000.0,1.0,1.0,1.0,1.0,146931.8,234459.4,3570.0,277.0,53882.46,27289.0,12.0,36.0,7865.0,68266.57,180274.0,2.0,82.0,11372.0,22587.16,12273.75,5.0,0.0,51287.0,Y,1313.07,17602.0
1987,current,F,30,683,28795.0,22619.93,14446.16,1535.5,16286.7,2001.0,50.0,65.0,9.0,1.0,3.0,56.0,13000.0,1.0,1.0,1.0,1.0,41.4,655638.0,891.0,1411.0,19310.02,156804.0,46.0,4.0,22843.0,77829.98,213174.0,2.0,5.0,11736.0,25261.66,25398.5,47.0,10.0,88978.0,Y,1141.16,312814.0
7743,current,F,63,867,763.0,2232.0,8945.0,4376.0,14061.0,389.0,44.0,22.0,50.0,4.0,4.0,98.0,193000.0,1.0,1.0,1.0,1.0,47936.43,201000.0,183999.0,2921.0,8730.25,99851.0,4.0,35.0,22091.0,40238.73,61986.0,9.0,87.0,1600.0,21177.08,185715.0,9.0,27.0,43627.0,Y,29587.56,5538.0
18887,current,M,47,683,24384.0,139422.6,17658.92,1243.0,1437.0,4185.0,6.0,43.0,135.0,2.0,2.0,80.0,44000.0,1.0,1.0,1.0,1.0,55458.53,6574.31,50000.0,7478.0,23738.84,120966.0,29.0,4.0,63308.0,16334.0,30000.0,2.0,50.0,16389.0,62899.94,46520.0,6.0,0.0,16762.0,Y,12904.95,18484.0
1333,current,M,42,799,1146.0,4882.5,15983.9,1592.9,8325.0,9816.0,1.0,13.0,35.0,1.0,15.0,34.0,100000.0,1.0,1.0,1.0,1.0,3786.9,145000.0,29542.0,20324.0,39377.41,132428.0,18.0,9.0,55911.0,68674.34,24488.0,0.0,108.0,102124.0,107933.33,73712.5,4.0,32.0,15490.35,Y,904.34,2700.0
7469,current,M,66,658,3376.88,2375.0,24051.75,976.2,11333.695,41877.5,29.0,1.0,59.0,1.0,3.0,39.0,100000.0,1.0,1.0,1.0,1.0,102494.2,17000.0,12560.0,5439.0,24247.77,71376.3,77.0,3.0,37090.0,23246.0,155219.0,71.0,26.0,19006.0,59846.7,42806.59,58.0,22.0,29062.0,Y,119.01,294337.0
3333,current,M,62,974,30429.14,139.86,8308.9,1588.41,5508.495,233.0,7.0,1.0,10.0,1.0,2.0,18.0,35000.0,1.0,1.0,1.0,1.0,59703.93,194099.3,1526.0,-5439.0,70531.93,73790.0,55.0,7.0,127645.0,10742.48,16358.8,20.0,12.0,6466.0,11705.0,89361.0,5.0,104.0,63130.0,Y,11391.81,30427.0
18947,saving,F,47,771,16078.2,9148.28,24333.09,516.0,12271.0,1772.0,6.0,99.0,87.0,24.0,51.0,47.0,263000.0,1.0,1.0,1.0,1.0,1207.5,17000.0,155205.0,1500.0,58129.03,20921.0,77.0,0.0,28666.0,31475.55,281252.89,6.0,25.0,21725.0,150955.37,157121.0,8.0,78.0,68552.0,Y,4788.89,11079.0
6522,current,M,38,261,6000.19,2868.09,12221.3,2024.76,993.04,3663.0,43.0,10.0,46.0,4.0,11.0,10.0,555000.0,1.0,1.0,1.0,1.0,6100.0,429273.4,50000.0,-3506.17993,27327.99,69510.0,7.0,7.0,114714.0,30354.25,44729.0,2.0,82.0,105.84,108547.16,44338.0,2.0,107.0,250526.0,Y,1874.71,97676.0
1278,current,F,37,805,29112.0,1352.5,9457.0,1310.59,75.0,441.0,4.0,1.0,1.0,57.0,3.0,34.0,670000.0,1.0,1.0,1.0,1.0,2002.36,64491.0,130000.0,6916.0,16679.85,126060.0,84.0,3.0,38195.0,77238.64,19065.0,30.0,29.0,15458.0,26928.0,47662.0,5.0,58.0,40679.0,Y,17545.28,8909.0
6398,current,M,30,508,4905.3,7770.0,18768.06,614.0,13663.0,2706.0,10.0,10.0,87.0,4.0,3.0,3.0,198000.0,1.0,1.0,1.0,1.0,196885.0,154121.9,12560.0,-6301.0,10423.0,80703.0,18.0,6.0,30477.1,29639.0,109022.0,17.0,14.0,25578.31,46329.06,65015.0,13.0,36.0,19904.0,Y,2912.76,17683.0
8212,current,M,66,647,2503.0,8989.16,4654.23,652.0,12369.0,7001.0,531.0,65.0,4.0,1.0,55.0,1.0,315000.0,1.0,1.0,1.0,1.0,2.13,470000.0,2214.0,5730.0,22554.38,68696.0,10.0,17.0,20647.0,49007.2,68240.0,3.0,7.0,230.0,78171.41,22485.29,3.0,65.0,48444.12,Y,2929.23,11935.0
7998,current,M,44,801,17026.54,4121.43,2761.0,7437.0,3384.0,17621.0,4.0,10.0,50.0,1.0,51.0,1.0,234000.0,1.0,1.0,1.0,1.0,1263221.7,70164.0,8060.0,5340.0,103783.05,10211.0,48.0,5.0,55623.0,7496.0,58268.0,3.0,11.0,73710.0,40875.76,48249.5,7.0,22.0,98207.0,Y,8796.36,10461.0
10479,current,M,55,324,2112.46,740.5,4412.59,4255.76,1374.5,2125.53,10.0,2.0,5.0,1.0,2.0,1.0,301000.0,1.0,1.0,1.0,1.0,19866.0,369448.8,56305.0,0.0,52634.0,295.0,24.0,4.0,33159.0,393112.22,49281.0,7.0,70.0,468.0,103858.7,10349.0,14.0,50.0,48649.0,Y,1280.0,9567.0
13774,current,M,62,394,38983.84,2344.5,15762.58,2086.64,10313.0,10044.0,10.0,8.0,10.0,8.0,4.0,12.0,147000.0,1.0,1.0,1.0,1.0,115818.74,22400.0,20887.0,5340.0,50248.11,26618.41,40.0,7.0,60856.0,12452.0,126284.0,5.0,6.0,26036.0,61533.11,135404.86,18.0,24.0,60227.0,Y,14737.79,11687.0
11303,current,M,30,945,55723.53,5761.5,19726.5,30044.0,2959.44,3912.57,7.0,13.0,89.0,1.0,26.0,1.0,524000.0,1.0,1.0,1.0,1.0,937.0,142608.5,3850.0,-4664.0,28159.25,31100.0,42.0,6.0,86887.0,26180.0,42213.0,9.0,42.0,2838.0,55364.14,188186.21,3.0,7.0,16966.0,Y,10033.1,14800.0
7914,current,M,56,325,6853.58,543.95,4611.8,4337.84,14903.57,2479.0,6.0,10.0,89.0,8.0,1.0,1.0,47000.0,1.0,1.0,1.0,1.0,12010.0,154121.9,56305.0,3897.0,246553.5,78937.0,70.0,2.0,35397.0,40711.75,23306.0,11.0,17.0,36000.0,37230.29,43198.0,11.0,113.0,54817.0,Y,4288.13,4640.0
19887,current,F,53,631,44347.0,1824.77,627.5,956.46,6628.0,10408.0,19.0,67.0,59.0,1.0,18.0,1.0,66000.0,1.0,1.0,1.0,1.0,55700.0,105000.0,50000.0,6916.0,165986.22,49024.5,29.0,7.0,18295.0,105699.75,121634.0,9.0,2.0,97660.0,80495.77,58958.14,49.0,10.0,29435.0,Y,9678.01,13780.0
19687,current,M,27,268,15683.89,1070.84,3258.84,9415.95,34235.3,2683.35,32.0,42.0,50.0,7.0,4.0,53.0,44000.0,1.0,1.0,1.0,1.0,3247.5,76157.6,130000.0,2921.0,42855.88,82190.09,10.0,13.0,63166.0,28319.0,100757.0,50.0,81.0,13408.0,182189.46,106709.0,7.0,8.0,577.0,Y,6798.69,291335.0
15313,current,F,66,693,8237.9,35328.0,4407.62,812.0,11712.0,6234.8,101.0,85.0,117.0,24.0,2.0,68.0,471000.0,1.0,1.0,1.0,1.0,41441.27,347.19,51520.0,3897.0,6967.64,115404.0,70.0,3.0,27784.0,71010.74,8032.0,3.0,8.0,198000.0,16651.75,43215.98,18.0,32.0,64560.0,Y,756.28,328508.0
14585,current,M,53,615,40327.14,3079.55,26903.07,2901.96,2738.225,823.0,100.0,5.0,13.0,1.0,4.0,1.0,134000.0,1.0,1.0,1.0,1.0,30895.44,82907.34,111825.0,26601.0,64298.51,100422.85,74.0,3.0,11762.0,49064.0,162734.0,42.0,108.0,57047.0,2736.83,577.0,93.0,113.0,54625.0,Y,6080.24,2247.0
7822,current,M,62,638,3976.5,18426.93,22505.38,1638.0,1106.0,6512.0,16.0,3.0,10.0,24.0,1.0,56.0,48000.0,1.0,1.0,1.0,1.0,47024.8,446457.0,2019.0,4512.0,193.25,25273.0,11.0,2.0,27208.0,25011.0,34761.0,1.0,44.0,36682.0,33985.72,289639.0,2.0,40.0,32974.0,Y,8185.83,236058.0
11952,current,M,29,385,64358.5,1233.0,8740.95,3100.0,2279.92,8150.0,6.0,4.0,44.0,8.0,3.0,5.0,351000.0,1.0,1.0,1.0,1.0,89294.6,118856.1,14904.0,0.0,106595.37,159724.0,43.0,36.0,43404.0,14995.04,62347.74,4.0,63.0,31571.0,39634.23,106091.38,11.0,63.0,33186.0,Y,17330.7,2481.0
4254,saving,M,34,748,13295.0,1337.0,12610.77,3740.0,20031.02,449.0,92.0,65.0,3.0,1.0,55.0,1.0,267000.0,1.0,1.0,1.0,1.0,41070.0,280000.0,96558.0,3735.0,54837.0,34563.0,43.0,4.0,39458.0,151490.53,105766.83,2.0,40.0,32457.0,144686.93,20218.0,117.0,22.0,176969.0,Y,6443.24,3176.0
5932,current,M,49,355,5030.33,60495.0,105402.18,10627.48,1792.54,1439.0,2.0,10.0,7.0,1.0,62.0,77.0,240000.0,1.0,1.0,1.0,1.0,472.0,537476.4,2130.0,5730.0,105355.97,45515.0,20.0,9.0,46876.0,32019.76,7704.0,50.0,20.0,19101.0,30054.0,54063.0,6.0,12.0,32974.0,Y,86.8,7107.0
13225,saving,M,33,886,11379.74,1837.0,21438.7,17545.46,9035.78,16597.0,2.0,65.0,50.0,1.0,18.0,1.0,20000.0,1.0,1.0,1.0,1.0,604365.0,30000.0,3850.0,167.0,59867.46,125056.22,11.0,23.0,45553.0,11089.0,79840.2,1.0,28.0,24944.0,25357.75,38305.0,2.0,103.0,32040.0,Y,1217.92,1513.0
5195,current,F,27,445,2048.5,6644.0,5657.2,2248.0,7666.0,3526.67,43.0,128.0,14.0,24.0,5.0,39.0,249000.0,1.0,1.0,1.0,1.0,165907.57,1543.85,639.0,10210.0,23847.13,75489.0,11.0,36.0,43745.0,22907.1,64572.0,20.0,84.0,18225.0,25244.55,45924.64,14.0,42.0,37260.0,Y,6964.2,972.0
16508,current,M,35,614,10151.0,4372.65,1705.0,4719.0,22766.0,41760.88,6.0,2.0,50.0,3.0,3.0,37.0,282000.0,1.0,1.0,1.0,1.0,8556.25,15000.0,24717.0,-6885.0,104842.84,19056.0,4.0,17.0,26724.0,30480.3,135912.0,2.0,77.0,43972.0,287543.59,21318.0,4.0,36.0,50508.0,Y,963.4,17829.0
12206,saving,M,36,858,8434.89,12199.47,426.65,79802.0,20570.0,1222.0,1.0,99.0,17.0,60.0,62.0,2.0,167000.0,1.0,1.0,1.0,1.0,34648.75,40000.0,3000.0,1500.0,35535.0,13253.0,35.0,0.0,18285.0,35838.01,23528.0,24.0,171.0,17145.0,31834.75,32544.0,2.0,75.0,46616.0,Y,3273.38,16185.0
2477,current,M,47,882,43007.78,3473.0,2633.84,10459.28,17145.0,947.0,26.0,10.0,13.0,4.0,1.0,1.0,232000.0,1.0,1.0,1.0,1.0,5809950.0,12929.0,25524.0,-5998.43994,17922.86,52546.0,82.0,5.0,18433.0,37471.01,259254.0,3.0,18.0,27210.0,22681.51,131180.0,3.0,38.0,10919.0,Y,1443.1,13967.0
3620,current,M,120,488,10476.0,31600.47,13341.12,488.0,16487.0,2806.24,15.0,10.0,44.0,3.0,2.0,26.0,58000.0,1.0,1.0,1.0,1.0,249060.0,110175.0,500718.0,1500.0,326857.0,31420.0,23.0,3.0,16423.0,3280.0,25410.27,45.0,8.0,43986.0,155981.09,95833.0,38.0,79.0,22635.0,Y,43068.88,11565.0
5279,saving,M,34,274,15242.77,10091.23,2677.0,1513.0,8525.385,4247.0,3.0,2.0,7.0,10.0,60.0,34.0,255000.0,1.0,1.0,1.0,1.0,115.45,91747.0,126001.0,20790.0,63843.25,45024.0,48.0,17.0,30608.0,60297.12,20757.0,5.0,27.0,33037.0,110232.56,121725.0,1.0,3.0,18989.0,Y,250721.05,294415.0
15293,current,M,32,233,8247.82,2863.0,4770.57,4459.0,4451.92,3501.5,136.0,11.0,35.0,3.0,2.0,56.0,47000.0,1.0,1.0,1.0,1.0,34249.0,167870.79,73217.0,2351.0,53153.9,125346.0,90.0,25.0,35227.0,22469.23,191988.0,5.0,25.0,74797.0,29371.31,15990.0,6.0,104.0,39636.0,Y,6500.9,10768.0
6269,current,M,30,516,27675.25,1290.0,66713.92,9415.95,4732.03,985.0,9.0,65.0,50.0,2.0,25.0,13.0,50900.0,1.0,1.0,1.0,1.0,10535967.5,205000.0,20000.0,4314.0,115230.08,51363.0,2.0,26.0,90601.0,54220.6,173763.0,35.0,8.0,43264.0,100256.27,36331.75,117.0,57.0,1089.0,Y,8982.2,5931.0
14386,current,M,33,454,5379.99,4022.52,9119.65,248.9,4679.5,393.0,44.0,18.0,74.0,5.0,2.0,34.0,140000.0,1.0,1.0,1.0,1.0,45463.0,105000.0,30071.0,-6885.0,147766.5,55062.98,35.0,7.0,25563.0,83947.94,30781.0,1.0,81.0,25790.0,37844.0,36402.93,12.0,106.0,21032.0,Y,10379.77,13900.0
6975,saving,F,37,395,64476.2,4135.0,577.1,892.0,7908.08,2358.67,1.0,5.0,67.0,2.0,1.0,55.0,338000.0,1.0,1.0,1.0,1.0,5809950.0,118983.0,23032.0,20324.0,29800.41,39556.0,4.0,0.0,36180.0,204716.0,51301.0,5.0,24.0,26163.5,111646.0,297640.0,6.0,107.0,18600.0,Y,1215.0,9011.0
15056,current,M,32,267,10700.85,2565.0,1360.48,2693.05,12628.67,1956.0,6.0,9.0,50.0,6.0,2.0,81.0,46000.0,1.0,1.0,1.0,1.0,65887.8,19721.85,6146.0,0.0,9943.02,4538.0,77.0,36.0,63332.0,135039.89,30644.0,2.0,7.0,36777.0,89502.96,42372.5,49.0,12.0,15473.0,Y,238.81,4271.0
556,current,M,33,249,3614.6,2164.94,17192.0,34127.04,3640.0,10377.0,12.0,32.0,46.0,52.0,1.0,17.0,124000.0,1.0,1.0,1.0,1.0,1309500.9,31033.0,11379.0,5340.0,60761.95,4215.0,42.0,0.0,30439.0,74022.32,94473.41,7.0,8.0,95720.0,19543.26,696.0,3.0,32.0,39446.0,Y,15221.31,19388.0
11154,current,M,44,638,14292.98,875.0,16000.99,5735.54,1146.94,3250.0,6.0,60.0,50.0,24.0,3.0,47.0,429000.0,1.0,1.0,1.0,1.0,138272.2,35421.67,49975.0,7478.0,38809.0,1748.0,29.0,7.0,47910.0,19911.31,18532.5,31.0,20.0,97916.0,119169.03,21362.0,6.0,32.0,41589.0,Y,12.01,138768.0
19814,saving,M,30,656,4460.87,5653.07,15742.43,5432.0,8572.49,19546.33,46.0,43.0,50.0,60.0,9.0,55.0,67000.0,1.0,1.0,1.0,1.0,1359.3,24000.0,1611.0,5773.0,70518.12,36616.5,42.0,3.0,30477.1,48852.0,102521.47,1.0,42.0,16676.0,52816.0,26972.61,5.0,9.0,28752.5,Y,1402.05,3304.0
10042,current,M,36,574,11298.0,4931.6,6640.5,2563.2,595.0,2384.7,56.0,26.0,46.0,5.0,1.0,13.0,466000.0,1.0,1.0,1.0,1.0,41441.27,120000.0,54101.0,6613.0,39947.64,44528.5,12.0,3.0,9116.0,64217.61,20008.0,47.0,28.0,26834.0,37411.97,63416.13,42.0,58.0,169.0,Y,1889.22,18753.0
2775,current,M,30,937,44220.87,4150.86,11400.08,2039.92,2284.5,3891.73,10.0,50.0,52.0,6.0,8.0,86.0,378000.0,1.0,1.0,1.0,1.0,47.45,33668.0,13873.0,-6885.0,104087.76,40237.0,42.0,4.0,43792.81,127103.3,38384.36,1.0,77.0,31042.0,23526.81,145915.0,18.0,6.0,191296.73,Y,4966.96,82386.0
7999,current,M,40,355,3082.0,2404.0,35287.23,30044.0,7447.125,9331.68,24.0,93.0,10.0,20.0,2.0,2.0,240000.0,1.0,1.0,1.0,1.0,5809950.0,50034.93,23500.0,-7652.0,31577.0,61924.0,84.0,13.0,401274.0,39583.4,93773.0,2.0,18.0,21060.0,112264.85,39250.0,21.0,83.0,25803.0,Y,79.07,114114.0
3157,current,M,53,424,623.0,10381.0,25811.0,6682.49,3937.25,9563.03,101.0,7.0,60.0,5.0,4.0,3.0,383000.0,1.0,1.0,1.0,1.0,11027.5,100934.0,505.0,2008.0,146053.0,40262.0,22.0,7.0,31122.0,145741.25,58268.0,2.0,20.0,5630.0,1107156.11,52773.14,49.0,6.0,20828.0,Y,6798.69,13545.0
11851,current,M,40,486,4593.06,2404.0,4037.54,6082.5,6483.695,623.0,63.0,2.0,5.0,30.0,1.0,34.0,390000.0,1.0,1.0,1.0,1.0,1665.0,223379.4,25524.0,-6885.0,187070.42,253661.0,7.0,35.0,31000.0,29153.68,64608.05,0.0,5.0,63554.9,27774.98,50330.0,3.0,106.0,285.0,Y,3798.9,138319.0
15624,current,F,27,867,6064.0,6221.0,4100.68,34689.0,3347.0,43473.0,17.0,26.0,30.0,24.0,6.0,81.0,232000.0,1.0,1.0,1.0,1.0,825.0,617203.09,73217.0,3735.0,80900.47,24774.0,18.0,23.0,65357.0,14012.0,38168.0,0.0,11.0,10000.0,226700.5,75726.5,47.0,18.0,8801.0,Y,25263.16,434.0
4645,current,F,33,799,9314.0,3563.0,19462.0,9551.0,42636.0,577.8,15.0,36.0,110.0,5.0,18.0,47.0,581000.0,1.0,1.0,1.0,1.0,7089.7,46500.0,1018.0,12965.0,65004.75,291151.0,43.0,6.0,74631.0,28130.0,231964.0,0.0,50.0,37120.0,3179.74,58408.0,40.0,42.0,45122.0,Y,87.21,312301.0
1124,current,M,28,249,83418.6,1634.0,39651.0,11183.0,7156.42,533.0,80.0,26.0,62.0,2.0,55.0,47.0,293000.0,1.0,1.0,1.0,1.0,1104223.35,45769.27,130000.0,-6301.0,12504.5,174990.09,43.0,13.0,11483.0,31854.01,48619.05,0.0,63.0,108966.0,27746.7,19084.0,22.0,18.0,22231.0,Y,5035.17,7043.0
8302,current,M,53,805,2482.9,12557.48,22039.14,1900.33,7881.0,1623.0,8.0,1.0,82.0,4.0,11.0,1.0,523000.0,1.0,1.0,1.0,1.0,76780.0,50034.93,4699.0,6916.0,37808.1,48906.11,11.0,3.0,19417.0,121085.74,30746.0,3.0,171.0,44572.0,72343.4,41928.0,18.0,32.0,74946.0,Y,3215.66,19047.0
7889,current,M,30,454,65366.37,56431.0,6051.62,1237.0,2759.0,13642.0,1.0,81.0,135.0,2.0,1.0,3.0,100000.0,1.0,1.0,1.0,1.0,298492.0,93.35,2214.0,6885.0,52974.29,43909.0,42.0,36.0,16242.0,15884.27,5406.0,43.0,1.0,19470.0,89154.63,83964.76,9.0,7.0,98113.16,Y,5308.95,8724.0
12661,current,M,53,867,32378.55,6698.01,2749.7,10945.09,3373.65,1114.0,10.0,6.0,35.0,20.0,3.0,1.0,359000.0,1.0,1.0,1.0,1.0,1727970.9,3084.5,73217.0,1444.0,93.25,9969.14,18.0,7.0,18543.0,192482.51,67941.0,17.0,9.0,60920.0,27372.79,72600.0,2.0,50.0,22828.0,Y,889.05,316375.0
9202,current,M,36,818,3630.5,4950.77,6202.72,18804.0,7543.0,8691.87,15.0,99.0,50.0,42.0,1.0,55.0,54000.0,1.0,1.0,1.0,1.0,331.2,385218.7,12016.0,35346.0,46626.0,80581.66,42.0,4.0,26720.0,8746.5,27137.35,2.0,5.0,85.55,46018.0,19140.0,7.0,14.0,28590.0,Y,823.79,138835.0
11157,current,F,30,249,50444.0,11993.0,16376.46,4774.5,4039.31,6829.18,531.0,77.0,52.0,10.0,7.0,17.0,300000.0,1.0,1.0,1.0,1.0,51291.45,462000.0,23500.0,-6885.0,104928.62,33526.0,55.0,19.0,44434.0,96105.26,30266.0,4.0,20.0,6223.0,26995.4,51242.75,3.0,67.0,42198.0,Y,104.5,3567.0
13083,current,M,35,693,29784.97,1522.0,1233.0,2156.0,733.28,263.0,6.0,9.0,50.0,30.0,2.0,2.0,263000.0,1.0,1.0,1.0,1.0,365855.6,51850.0,36114.0,6916.0,136732.0,245607.81,39.0,26.0,99318.0,636550.0,116.25,3.0,27.0,25992.0,68987.42,6711.0,21.0,58.0,26247.0,Y,2471.66,8305.0
19943,current,M,38,503,12760.84,2948.84,10398.94,2181.94,56917.8,13971.0,15.0,13.0,29.0,1.0,21.0,7.0,373000.0,1.0,1.0,1.0,1.0,161704.0,674291.83,19400.0,-6301.0,27823.5,96431.25,42.0,2.0,36794.0,458.5,6278.0,5.0,7.0,15346.0,9084.81,586.0,9.0,22.0,144000.0,Y,217403.63,4405.0
13407,current,F,44,233,10380.0,16453.77,7107.83,367.0,11658.0,9934.61,1.0,10.0,38.0,17.0,21.0,54.0,47000.0,1.0,1.0,1.0,1.0,18861.8,194099.3,26241.0,5773.0,76597.31,26483.0,62.0,4.0,24254.0,21078.0,52159.0,2.0,5.0,129565.0,37769.17,136081.0,4.0,13.0,24606.0,Y,421.64,2430.0
4456,current,M,53,123,11579.67,7168.73,7839.03,7151.0,5788.0,1176.0,8.0,43.0,67.0,3.0,2.0,56.0,393000.0,1.0,1.0,1.0,1.0,4110.0,617203.09,16114.0,5439.0,8051.39,33550.0,91.0,35.0,33405.0,5623.56,37783.0,1.0,59.0,40110.0,137607.1,79305.0,13.0,13.0,223.29,Y,45152.87,2788.0
17597,current,M,37,710,84216.37,3056.0,10991.52,3383.0,1830.23,5163.0,1.0,50.0,29.0,1.0,4.0,2.0,750000.0,1.0,1.0,1.0,1.0,33664.3,122000.0,643.0,-5439.0,85561.79,453.0,4.0,36.0,70687.0,57749.55,392358.81,3.0,7.0,14176.0,103584.25,49927.0,2.0,68.0,185979.0,Y,720.28,16782.0
15286,current,M,39,503,30629.38,709.0,22029.95,8105.0,24094.5,83247.0,7.0,77.0,35.0,10.0,18.0,36.0,35800.0,1.0,1.0,1.0,1.0,117168.65,455873.9,1273.0,-4664.0,85407.0,80267.0,18.0,26.0,41729.0,49747.84,108308.0,43.0,46.0,31630.0,32423.5,138640.0,4.0,103.0,26656.0,Y,4754.76,20217.0
4674,current,F,32,123,18470.32,2549.9,18965.5,4118.0,11347.75,3452.0,136.0,9.0,29.0,3.0,2.0,54.0,483000.0,1.0,1.0,1.0,1.0,154363.25,240000.0,48500.0,17080.0,27924.96,52337.38,42.0,1.0,507.0,24463.28,56955.0,0.0,42.0,26163.5,180352.92,52499.15,6.0,63.0,60500.0,Y,3325.64,15570.0
19867,current,M,33,684,22205.49,1425.0,18301.61,4172.23,10521.5,9055.18,6.0,43.0,14.0,5.0,48.0,4.0,164000.0,1.0,1.0,1.0,1.0,8209320.0,589.39,8417.0,-6301.0,23477.51,4192.0,4.0,1.0,17202.0,402979.51,16212.0,2.0,59.0,41800.0,289.0,118523.0,3.0,24.0,256626.0,Y,30340.33,6674.0
11292,current,M,28,700,12281.02,3190.0,2557.89,10377.04,2181.79,88567.97,80.0,43.0,112.0,42.0,3.0,5.0,212500.0,1.0,1.0,1.0,1.0,115.45,125000.0,1266.0,0.0,56728.41,331521.0,2.0,31.0,30884.0,24555.25,76324.5,1.0,21.0,61331.0,133209.26,21645.0,5.0,10.0,34039.0,Y,6521.53,332672.0
13482,current,M,35,658,12630.65,7484.0,180336.83,1049.5,1294.0,579.0,14.0,1.0,3.0,1.0,9.0,1.0,25000.0,1.0,1.0,1.0,1.0,1982892.29,87578.0,7162.0,5340.0,46930.38,43952.0,62.0,36.0,122730.0,43483.98,40215.0,3.0,9.0,44651.0,25762.5,53114.0,42.0,12.0,21564.0,Y,7812.33,327074.0
15400,current,M,35,799,63924.54,2948.84,8365.11,1392.0,1659.5,15479.0,28.0,7.0,50.0,15.0,2.0,8.0,453000.0,1.0,1.0,1.0,1.0,3938.25,1631.11,30011.0,7478.0,20411.68,118613.0,32.0,4.0,72535.0,72182.0,153808.0,2.0,6.0,25813.0,18793.51,346367.92,94.0,12.0,39549.0,Y,260.55,12133.0
